section,subsection,component_id,description,selling_price_gbp,lead_time_days
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P7911,Viessmann Plume Management Kit 45' Elbows (Pair) (Black),33.14,3
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P7912,Viessmann Plume Management Kit Extension 1000mm (Black),22.37,3
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P0012,Polypipe MUPVC 50mm Obtuse Bend,2.62,7
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P0013,Polypipe MUPVC 50mm Swept Bend,2.75,7
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P0014,Polypipe MUPVC 50mm Coupling,2.56,7
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P0015,Polypipe MUPVC 50mm 90D Tee,2.74,7
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,P0016,Polypipe MUPVC 50mm 3m Black Pipe with Clips,89.47,7
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0001,Bosch Climate 3200 2.6kW Single Split AC Unit (<5 m Pipe Distance),2530.06,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0002,Bosch Climate 3200 2.6kW Single Split AC Unit (5-15m Pipe Distance),2641.96,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0003,Bosch Climate 3200 2.6kW Single Split AC Unit (15-25m Pipe Distance),2753.87,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0004,Bosch Climate 3200 3.5kW Single Split AC Unit (<5 m Pipe Distance),2577.27,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0005,Bosch Climate 3200 3.5kW Single Split AC Unit (5-15m Pipe Distance),2689.18,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0005,Bosch Climate 3200 3.5kW Single Split AC Unit (5-15m Pipe Distance),2689.18,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0005,Bosch Climate 3200 3.5kW Single Split AC Unit (5-15m Pipe Distance),2689.18,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0005,Bosch Climate 3200 3.5kW Single Split AC Unit (5-15m Pipe Distance),2689.18,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0007,Bosch Climate 3200 5.3kW Single Split AC Unit (<5 m Pipe Distance),3300.08,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0008,Bosch Climate 3200 5.3kW Single Split AC Unit (5-15m Pipe Distance),3411.99,10
Worcester Combi Conventional and System Boilers,Vaillant EcoTec Pro and EcoTec Plus,CACU0009,Bosch Climate 3200 5.3kW Single Split AC Unit (15-25m Pipe Distance),3523.89,10
